movie_title,budget_2017
Judgment at Nuremberg ,24527839.643652562
Trippin' ,nan
Robot Chicken             ,nan
Red River ,30506925.207756232
Phat Girlz ,3635853.416969297
Before Midnight ,3146571.4285714286
Teen Wolf Too ,6451669.595782074
Phantasm II ,6197523.916713563
Woman Thou Art Loosed ,nan
Real Women Have Curves ,4075115.633672525
Deadline Gallipoli             ,nan
Water ,nan
East Is East ,2786616.0607271274
Whipped ,4256231.884057972
Kama Sutra: A Tale of Love ,4673456.397199236
Please Give ,nan
Willy Wonka & the Chocolate Factory ,18098603.12243221
Warlock: The Armageddon ,5073946.095369731
8 Heads in a Duffel Bag ,4565920.39800995
Days of Heaven ,11237755.102040818
Thirteen Conversations About One Thing ,6209171.20841947
Jawbreaker ,5133240.111865761
Basquiat ,5140802.03691916
Frances Ha ,nan
Tsotsi ,3752939.171920259
Happiness ,4496937.525520621
DysFunktional Family ,3984442.836468886
Tusk ,3096148.4396963734
Oldboy ,3984442.836468886
Letters to God ,3921410.0412025033
Hobo with a Shotgun ,3258284.023668639
Compadres ,3054076.5391014973
Freeway ,4673456.397199236
Love's Abiding Joy ,3635853.416969297
Fish Tank ,nan
Damsels in Distress ,nan
Creature             ,nan
Bachelorette ,3192636.61400203
BrainDead             ,nan
Brave New Girl ,nan
Tim and Eric's Billion Dollar Movie ,3192636.61400203
The Gambler ,25801236.99746978
The Grand             ,nan
Summer Storm ,3492494.714587738
Fort McCoy ,3258284.023668639
Chain Letter ,5694121.29672716
Just Looking ,4399920.095884938
The Divide ,3258284.023668639
The Eclipse ,nan
Demonic ,3092236.4172399277
My Big Fat Independent Movie ,3752939.171920259
Alice in Wonderland ,224080573.7830002
The Deported ,3416472.7780362964
Tanner Hall ,3416472.7780362964
Open Road ,3146571.4285714286
They Came Together ,nan
30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo ,3146571.4285714286
Never Back Down 2: The Beatdown ,3258284.023668639
Point Blank ,21982035.928143714
Four Single Fathers ,3416472.7780362964
Enter the Dangerous Mind ,839085.7142857143
Something Wicked ,3096148.4396963734
AWOL-72 ,3092236.4172399277
Iguana ,6197523.916713563
Cinderella ,97920819.87926437
Chicago Overcoat ,3416472.7780362964
Barry Munday ,nan
Central Station ,4347039.608003266
Pocketful of Miracles ,23710244.988864142
Close Range ,3092236.4172399277
Boynton Beach Club ,1876469.5859601295
Amnesiac ,3096148.4396963734
Freakonomics ,3361208.606745003
The Omen ,12021988.304093568
High Tension ,2921924.74674385
Griff the Invisible ,nan
Unnatural ,3092236.4172399277
Hustle & Flow ,10007837.791787358
Some Like It Hot ,24170333.351598177
Friday the 13th Part VII: The New Blood ,5784355.655599326
The Wizard of Oz ,49180861.24401914
Young Frankenstein ,13871524.96626181
Diary of the Dead ,2356604.0763922324
Lage Raho Munna Bhai ,145434136.67877188
Ulee's Gold ,4109328.3582089553
The Black Stallion ,9089133.425034389
Sardaar Ji ,3092236.4172399277
Journey to Saturn ,nan
Donovan's Reef ,21440116.380434785
The Dress ,4128219.817525992
A Guy Named Joe ,37091219.23076923
Blazing Saddles ,12880701.754385967
Friday the 13th: The Final Chapter ,4233055.733504164
Ida ,nan
Maurice ,5591446.983011131
Beer League ,3393463.189171344
The Astronaut's Wife ,49865761.08669596
Riding Giants ,nan
Timecrimes ,3063585.2993099024
Silver Medallist ,17082363.89018148
Timber Falls ,3063585.2993099024
Singin' in the Rain ,23376633.583959904
"Fat, Sick & Nearly Dead ",2801007.1722875023
A Haunted House ,2622142.8571428573
2016: Obama's America ,2660530.511668358
Halloween II ,17082363.89018148
That Thing You Do! ,40503288.77572671
Halloween III: Season of the Witch ,6329310.344827587
Escape from the Planet of the Apes ,15082169.268693509
Hud ,19951086.95652174
Kevin Hart: Let Me Explain ,2622142.8571428573
My Own Private Idaho ,4484485.707305156
Garden State ,3233791.4023960535
Before Sunrise ,4008517.14348111
Sur le seuil ,4250072.358900146
Jesus' Son ,3666600.079904115
Saving Face ,nan
Brick Lane ,nan
Robot & Frank ,2660530.511668358
My Life Without Me ,2656295.224312591
The Spectacular Now ,2622142.8571428573
Marilyn Hotchkiss' Ballroom Dancing and Charm School ,63583.29088130413
Religulous ,2836939.72179289
Fuel ,2836939.72179289
Valley of the Heart's Delight ,3029877.8474744144
Dodgeball: A True Underdog Story ,25870331.21916843
Eye of the Dolphin ,3029877.8474744144
8: The Mormon Proposition ,2801007.1722875023
The Other End of the Line ,15886862.442040186
Anatomy ,11917449.27536232
Sleep Dealer ,2836939.72179289
Super ,2801007.1722875023
Christmas Mail ,2801007.1722875023
Stung ,2576863.6810332728
Antibirth ,3563089.2956184135
Get on the Bus ,3738765.117759389
Thr3e ,2908682.7335754377
Idiocracy ,nan
The Rise of the Krays ,2576863.6810332728
This Is England ,1817926.7084846485
Alien Uprising ,2660530.511668358
Bathing Beauty ,32768359.168241967
Go for It! ,2660931.9526627217
"Dancer, Texas Pop. 81 ",nan
Show Boat ,21606461.176923078
Redemption Road ,nan
The Calling ,nan
The Brave Little Toaster ,4946280.0234329235
Fantasia ,39761900.23752969
The French Connection ,10859161.873459326
8 Days ,2580123.699746978
Friday the 13th Part III ,10126896.55172414
Friday the 13th: A New Beginning ,4997648.514851485
The Last Sin Eater ,2592264.4840314556
Do You Believe? ,2370714.586550611
Impact Point ,2496506.9551777435
The Valley of Decision ,29313715.341959335
Eden ,nan
Chicken Tikka Masala ,1501175.6687681037
Always Woodstock ,2476918.751757099
Jack Brooks: Monster Slayer ,2945755.095490291
The Best Years of Our Lives ,26310921.501706485
Bully ,nan
Elling ,21387145.273444843
Mi America ,2164565.4920679494
[Rec] ,1767453.0572941743
Lies in Plain Sight ,2352846.024721502
Sharkskin ,2164565.4920679494
Containment ,nan
The Timber ,2164565.4920679494
From Russia with Love ,15960869.565217393
The Toxic Avenger Part II ,4533315.436241611
In the Heat of the Night             ,nan
Sleeper ,11007496.251874063
It Follows ,2064098.9597975824
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,11681782.02068417
To Kill a Mockingbird ,16154015.401540153
Mad Max 2: The Road Warrior ,5374816.983894584
The Legend of Drunken Master ,3296811.8545127977
Lolita ,16154015.401540153
Boys Don't Cry ,2933280.063923292
Silent House ,2172189.349112426
The Lives of Others ,2423902.2779795313
Courageous ,2172189.349112426
The Hustler ,16351893.095768375
Boom Town ,28147239.90498812
The Triplets of Belleville ,12617402.315484807
Smoke Signals ,2997958.3503470803
American Splendor ,nan
Before Sunset ,3492494.714587738
Amores Perros ,2837487.922705314
Thirteen ,1992221.418234443
Gentleman's Agreement ,21883755.588673625
Winter's Bone ,2240805.737830002
Touching the Void ,nan
Alexander's Ragtime Band ,34713947.99054374
Me and You and Everyone We Know ,2501959.4479468395
Inside Job ,nan
We Are Your Friends ,2061490.9448266183
Ghost Dog: The Way of the Samurai ,nan
Harsh Times ,2501959.4479468395
Captive ,2061490.9448266183
Full Frontal ,2716743.7557816836
Witchboard ,4457802.064359442
Strangers with Candy             ,nan
Hamlet ,28040738.38319542
Shortbus ,2423902.2779795313
Waltz with Bashir ,1702163.8330757343
"The Book of Mormon Movie, Volume 1: The Journey ",2656295.224312591
No End in Sight ,2356604.0763922324
The Diary of a Teenage Girl ,2061490.9448266183
Get Real             ,nan
In the Shadow of the Moon ,2356604.0763922324
Meek's Cutoff ,nan
Inside Deep Throat ,2501959.4479468395
Dinner Rush ,nan
Clockwatchers ,nan
The Virginity Hit ,3809369.7543110033
Subway ,38618193.06930693
House of D ,7761099.365750528
Teeth ,nan
Six-String Samurai ,2997958.3503470803
Hum To Mohabbat Karega ,nan
It's All Gone Pete Tong ,nan
Saint John of Las Vegas ,4327532.185512641
24 7: Twenty Four Seven ,nan
Stonewall ,13915063.877579674
Eureka             ,nan
Roadside Romeo ,nan
This Thing of Ours ,nan
The Lost Medallion: The Adventures of Billy Stone ,nan
The Last Five Years ,nan
The Missing Person ,1708236.3890181482
Return of the Living Dead III ,3382630.730246487
London ,17513.716135627878
Sherrybaby ,2423902.2779795313
Stealing Harvard ,33959296.94727104
Circle ,nan
Eden Lake ,nan
Plush ,nan
Vampire Killers ,nan
Gangster's Paradise: Jerusalema ,2269551.7774343123
Freeze Frame ,2587033.1219168426
Grave Encounters ,108609.4674556213
Stitches ,nan
Nine Dead ,2240805.737830002
"To Be Frank, Sinatra at 100 ",2061490.9448266183
Bananas ,12065735.414954806
Supercapitalist ,nan
Rockaway ,2356604.0763922324
Wings             ,nan
The Lady from Shanghai ,25166318.92697467
No Man's Land: The Rise of Reeker ,2269551.7774343123
Highway ,19017206.290471785
Small Apartments ,2128424.4093346866
Coffee Town ,2097714.285714286
The Ghastly Love of Johnny X ,2128424.4093346866
All Is Bright ,nan
The Torture Chamber of Dr. Sadism ,nan
Straight A's ,2097714.285714286
A Funny Thing Happened on the Way to the Forum ,15060512.820512822
Slacker Uprising ,2356604.0763922324
The Legend of Hell's Gate: An American Conspiracy ,2172189.349112426
The Walking Deceased ,1288431.8405166364
The Curse of Downers Grove ,2061490.9448266183
Shark Lake ,2061490.9448266183
River's Edge ,4234911.96114147
Northfork ,2523480.4630969614
The Marine 4: Moving Target ,2009953.6712059528
Buried ,3361208.606745003
Submarine ,nan
The Square ,1573285.7142857143
One to Another ,1696731.594585672
Carrie ,31465714.285714287
ABCD (Any Body Can Dance) ,nan
A Nightmare on Elm Street ,4233055.733504164
Man on Wire ,1134775.8887171561
Abandoned ,nan
Brotherly Love ,1958416.3975852875
The Last Exorcism ,2016725.1640470016
Nowhere Boy ,nan
A Streetcar Named Desire ,16943076.923076924
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,14179828.326180259
El crimen del padre Amaro ,2445069.3802035153
Beasts of the Southern Wild ,1915581.9684012178
Battle for the Planet of the Apes ,9906746.626686657
Songcatcher ,2553739.1304347827
Higher Ground ,nan
Vaalu ,154611820.86199638
The Greatest Movie Ever Sold ,1629142.0118343194
Ed and His Dead Mother ,3044367.6572218384
Travelers and Magicians ,2390665.701881332
Hang 'Em High ,12646507.177033493
Deadline - U.S.A. ,nan
Sublime ,2120943.6687530093
A Beginner's Guide to Snuff ,nan
Independence Daysaster ,1887942.8571428573
Dysfunctional Friends ,1915581.9684012178
Run Lola Run ,5246427.113107391
May ,679185.9389454209
Against the Wild ,2097714.285714286
Living Dark: The Story of Ted the Caver ,1835500.0000000002
Under the Same Moon ,nan
Conquest of the Planet of the Apes ,9929514.717581544
In the Bedroom ,2345686.900958467
I Spit on Your Grave ,2240805.737830002
"Happy, Texas ",2493288.054334798
My Summer of Love ,2198978.1536293165
The Lunchbox ,1048857.142857143
Yes ,1293516.5609584213
You Can't Take It with You ,28547639.981087472
From Here to Eternity ,15067537.313432837
She Wore a Yellow Ribbon ,16429650.349650351
Grace Unplugged ,nan
Foolish ,2933280.063923292
N-Secure ,nan
Caramel ,1531792.6496549512
Out of the Dark ,nan
The Bubble ,1817926.7084846485
The Conversation ,7926585.695006749
Dil Jo Bhi Kahey... ,87568580.67813937
Mississippi Mermaid ,10659891.10707804
I Love Your Work ,2191443.5600578873
Cabin Fever ,nan
Dawn of the Dead ,33631430.58491895
Waitress ,2356604.0763922324
Bloodsport ,2272425.4361283067
Mr. Smith Goes to Washington ,26346889.952153113
Kids ,2405110.286088666
The Squid and the Whale ,1876469.5859601295
Kissing Jessica Stein ,1379815.8240932156
"A Woman, a Gun and a Noodle Shop ",nan
Kickboxer: Vengeance ,17306433.721575152
Spellbound ,23021811.338262476
Exotica ,3296811.8545127977
Buffalo '66 ,2248468.7627603104
Insidious ,1680604.3033725014
Repo Man ,3527546.4445868037
Nine Queens ,2128115.942028986
The Gatekeepers ,nan
The Ballad of Jack and Rose ,1876469.5859601295
The To Do List ,1573285.7142857143
Killing Zoe ,2536973.0476848655
The Believer ,2069723.7361398234
Snow Angels ,nan
Unsullied ,1548074.2198481867
Session 9 ,2069723.7361398234
I Want Someone to Eat Cheese With ,1817926.7084846485
Mooz-Lum ,nan
Hatchet ,1817926.7084846485
Modern Times ,26410071.94244604
Stolen Summer ,2037557.8168362626
My Name Is Bruce ,1767453.0572941743
The Salon ,1876469.5859601295
Road Hard ,1546118.2086199638
Forty Shades of Blue ,1876469.5859601295
Amigo ,1904684.8771555016
Pontypool ,1702163.8330757343
Trucker ,2269551.7774343123
Me You and Five Bucks ,1546118.2086199638
The Lords of Salem ,2660530.511668358
Housebound ,361217.3179645769
Wal-Mart: The High Cost of Low Price ,1876469.5859601295
Fetching Cody ,1876469.5859601295
Once Upon a Time in Queens ,1573285.7142857143
Closer to the Moon ,5160247.399493956
Mutant World ,1548074.2198481867
Growing Up Smith ,2061490.9448266183
Checkmate ,1546118.2086199638
Jack Reacher ,63852732.28004059
#Horror ,1546118.2086199638
Wind Walkers ,2061490.9448266183
Snow White and the Seven Dwarfs ,33990740.74074074
The Holy Girl ,1810923.1853417899
Shalako ,10222593.301435407
Incident at Loch Ness ,1810923.1853417899
The Dog Lover ,2036051.026067665
Girl House ,3250955.861681192
The Blue Room ,nan
House at the End of the Drive ,1444869.2718583075
Batman: The Movie ,10375187.282051282
"Lock, Stock and Two Smoking Barrels ",1439020.0081665986
The Ballad of Gregorio Cortez ,3164655.1724137934
The Streets of San Francisco             ,nan
The Celebration ,1948672.9277256022
Trees Lounge ,2025164.4387863358
Journey from the Fall ,1929426.213271707
The Basket ,1906632.0415501397
Eddie: The Sleepwalking Cannibal ,1596318.307001015
Mercury Rising ,89938750.51041241
Space: Above and Beyond             ,nan
Queen of the Mountains ,1444869.2718583075
Def-Con 4 ,3975402.2277227724
The Hebrew Hammer ,1328147.6121562955
Neal 'N' Nikki ,1876469.5859601295
The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,1456523.7295895012
Forget Me Not ,1480471.5371490617
Rebecca ,22461985.748218525
Friday the 13th Part 2 ,3359260.6149341147
The Lost Weekend ,16963955.63770795
C.H.U.D. ,2939622.0371556696
Filly Brown ,454418.6113929556
The Lion of Judah ,16291420.118343195
Niagara ,11414800.995024877
How Green Was My Valley ,20763574.660633486
The Girlfriend Experience             ,nan
Da Sweet Blood of Jesus ,1465510.2614562835
"Sex, Lies, and Videotape ",2365208.0536912754
Saw ,1552219.8731501056
Super Troopers ,1655778.9889118588
The Algerian ,1341664.3238684286
The Amazing Catfish ,1363514.285714286
The Day the Earth Stood Still ,90782071.09737249
Monsoon Wedding ,9658710.76865251
You Can Count on Me ,1702492.7536231885
The Trouble with Harry ,10944596.273291927
Lucky Number Slevin ,32722680.752723675
But I'm a Cheerleader ,1759968.0383539752
Home Run ,1258628.5714285716
Reservoir Dogs ,2089257.7661844913
The Blue Bird ,nan
"The Good, the Bad and the Ugly ",9036307.692307692
The Second Mother ,4122981.8896532366
Blue Like Jazz ,1277054.6456008118
Down and Out with the Dolls ,1655778.9889118588
"Pink Ribbons, Inc. ",1303313.6094674557
Certifiably Jonathan ,1413962.4458353394
Q ,1629142.0118343194
The Knife of Don Juan ,1258628.5714285716
Grand Theft Parsons ,nan
Extreme Movie ,nan
The Charge of the Light Brigade ,21128057.553956833
Below Zero ,1303313.6094674557
Crowsnest ,1277054.6456008118
Airborne ,4397419.949320434
Cotton Comes to Harlem ,7549614.39588689
The Wicked Within ,1236894.566895971
Bleeding Hearts ,1236894.566895971
Waiting... ,3752939.171920259
Dead Man's Shoes ,899502.3618745595
Wolf Creek             ,nan
From a Whisper to a Scream ,2365612.185120094
Sex with Strangers ,nan
Dracula: Pages from a Virgin's Diary ,2173395.004625347
Faith Like Potatoes ,12119511.389897658
Beyond the Black Rainbow ,1232443.1558065012
The Raid: Redemption ,1194704.1420118343
The Dead Undead ,1232443.1558065012
The Vatican Exorcisms ,1153742.8571428573
Casablanca ,14205498.981670061
Lake Mungo ,1588686.2442040187
Rocket Singh: Salesman of the Year ,nan
Silent Running ,5840891.010342085
Rocky ,4121824.5614035088
The Sleepwalker ,1135254.4278886702
The Fog ,2965266.5589660746
Tom Jones ,7980434.782608696
Unfriended ,1032049.4798987912
Taxi Driver ,5581637.426900585
The Howling ,2687408.491947292
Dr. No ,8884708.470847085
Chernobyl Diaries ,1064212.2046673433
Hellraiser ,2150556.531927358
God's Not Dead 2 ,5090127.565169162
Cry_Wolf ,1250979.7239734198
Godzilla 2000 ,1466640031.9616458
Blue Valentine ,3921410.0412025033
Transamerica ,1250979.7239734198
The Devil Inside ,1064212.2046673433
Beyond the Valley of the Dolls ,5662210.796915167
Love Me Tender ,8986536.107711138
An Inconvenient Truth ,nan
Sands of Iwo Jima ,10268531.468531469
Shine a Light ,nan
The Green Inferno ,6293142.857142857
Departure ,1133820.01965464
The Sessions ,1064212.2046673433
"Food, Inc. ",nan
October Baby ,nan
Next Stop Wonderland ,1498979.1751735401
Juno ,8837265.286470871
The Skeleton Twins ,nan
Martha Marcy May Marlene ,nan
Obvious Child ,nan
Frozen River ,1134775.8887171561
20 Feet from Stardom ,1048857.142857143
Two Girls and a Guy ,1521973.466003317
Walking and Talking ,1557818.799066412
The Full Monty ,5326907.131011609
Who Killed the Electric Car? ,1211951.1389897657
The Broken Hearts Club: A Romantic Comedy ,1418743.961352657
Bubba Ho-Tep ,1358371.8778908418
Goosebumps ,59783237.39997193
Slam ,1498979.1751735401
Brigham City ,1379815.8240932156
Fiza ,1418743.961352657
History of the World: Part I ,29561493.41142021
Orgazmo ,1521973.466003317
All the Real Girls ,3320369.0303907385
Dream with the Fishes ,1521973.466003317
Blue Car ,1358371.8778908418
Luminarias ,1418743.961352657
Palo Alto ,nan
Ajami ,nan
Wristcutters: A Love Story ,1211951.1389897657
I Origins ,nan
The Battle of Shaker Heights ,1328147.6121562955
The Lovely Bones ,74023576.85745308
The Act of Killing ,1064212.2046673433
Taxi to the Dark Side ,1178302.0381961162
Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,1211951.1389897657
Guiana 1838 ,nan
Lisa Picard Is Famous ,nan
Antarctica: A Year on Ice ,1048857.142857143
A Lego Brickumentary ,1032049.4798987912
Hardflip ,1064212.2046673433
Chocolate: Deep Dark Secrets ,1876469.5859601295
The House of the Devil ,1024941.8334108889
The Perfect Host ,560201.4344575005
Safe Men ,1498979.1751735401
Speedway Junky ,1466640.031961646
The Last Big Thing ,nan
The Specials ,1418743.961352657
16 to Life ,1138824.259345432
Alone with Her ,1211951.1389897657
Creative Control ,1030745.4724133092
Special ,1211951.1389897657
Sparkler ,nan
The Helix... Loaded ,1250979.7239734198
In Her Line of Fire ,1211951.1389897657
The Jimmy Show ,2069723.7361398234
Heli ,1048857.142857143
Karachi se Lahore ,1030745.4724133092
Loving Annabelle ,1211951.1389897657
Hits ,1032049.4798987912
Jimmy and Judy ,1211951.1389897657
Frat Party ,1138824.259345432
The Party's Over ,nan
Proud ,1293516.5609584213
The Poker House ,nan
Childless ,1134775.8887171561
ZMD: Zombies of Mass Destruction ,569412.129672716
Snow White: A Deadly Summer ,1064212.2046673433
Hidden Away ,nan
My Last Day Without You ,1086094.674556213
Steppin: The Movie ,1138824.259345432
Doc Holliday's Revenge ,1032049.4798987912
Black Rock ,nan
Truth or Die ,1064212.2046673433
The Pet ,1211951.1389897657
Bang Bang Baby ,1032049.4798987912
Fear Clinic ,1030745.4724133092
Zombie Hunter ,1048857.142857143
A Fine Step ,1032049.4798987912
Trance ,20977142.85714286
Charly ,nan
Banshee Chapter ,996414.2857142858
Jesse             ,nan
Ask Me Anything ,980447.0059038516
And Then Came Love ,1165340.715775959
Food Chains ,942261.1751475963
On the Waterfront ,8279083.02354399
L!fe Happens ,1010068.0473372781
"4 Months, 3 Weeks and 2 Days ",695198.2025357086
The Horror Network Vol. 1 ,3092236.4172399277
Hard Candy ,1188430.7377747488
The Quiet ,1125881.7515760777
Circumstance ,nan
Fruitvale Station ,943971.4285714286
The Brass Teapot ,957790.9842006089
Bambi ,nan
The Hammer ,1001556.7324666987
Snitch ,15732857.142857144
Latter Days ,1128925.4703328512
Elza ,977485.2071005917
1982 ,1048857.142857143
"For a Good Time, Call... ",904580.3739672417
Celeste & Jesse Forever ,nan
Time Changer ,1120656.7992599446
London to Brighton ,605975.5694948828
American Hero ,1020438.017689176
Windsor Drive ,103074.54724133092
A Separation ,543047.3372781065
Crying with Laughter ,nan
Welcome to the Dollhouse ,1282725.4859139551
Ruby in Paradise ,1353052.2920985948
Raising Victor Vargas ,1086697.5023126735
Pandora's Box ,nan
Harrison Montgomery ,964559.5054095828
Live-In Maid ,1034813.2487667371
Deterrence ,1173312.0255693167
The Mudge Boy ,1062518.0897250364
The Young Unknowns ,nan
Not Cool ,619229.6879392747
Dead Snow ,911059.4074763457
Saints and Soldiers ,1035955.1374819104
Vessel ,nan
American Graffiti ,4276412.293853073
Iraq for Sale: The War Profiteers ,908963.3542423242
Aqua Teen Hunger Force Colon Movie Film for Theaters ,883726.5286470872
Safety Not Guaranteed ,798159.1535005075
Kevin Hart: Laugh at My Pain ,nan
Kill List ,543047.3372781065
The Innkeepers ,814571.0059171597
The Unborn ,18221188.149526913
The Conformist ,4718508.997429307
Interview with the Assassin ,1018778.9084181313
Donkey Punch ,1021298.2998454405
All the Boys Love Mandy Lane ,908963.3542423242
Bled ,854118.1945090741
High Noon ,6900375.939849624
Hoop Dreams ,1153884.1490794793
Rize ,nan
Destiny ,nan
L.I.E. ,965871.076865251
The Sisterhood of Night ,1032049.4798987912
B-Girl ,nan
King Kong ,258952802.8624979
House of Wax ,37529391.71920259
Half Nelson ,848365.797292836
Naturally Native ,1049285.422621478
Hav Plenty ,989282.752902156
Adulterers ,773059.1043099819
Escape from Tomorrow ,nan
Starsuckers ,455529.70373817283
The Hadza: Last of the First ,670832.1619342143
After ,691737.9330337731
Treachery ,655535.7142857143
Walter ,721521.8306893164
Top Hat ,10852616.504854368
The Blair Witch Project ,87998.40191769875
Woodstock ,3774807.197943445
The Kentucky Fried Movie ,2620702.9104887424
Mercy Streets ,851246.3768115942
Arnolds Park ,706981.2229176697
Broken Vessels ,899387.5051041241
Water & Power ,nan
They Will Have to Kill Us First ,412298.1889653237
Crop Circles: Quest for Truth ,1018778.9084181313
Light from the Darkroom ,619229.6879392747
Irreplaceable ,nan
The Maid's Room ,629314.2857142858
A Hard Day's Night ,4411502.145922747
The Harvest/La Cosecha ,608213.0177514793
Love Letters ,1349181.4233210827
Julija in alfa Romeo ,515372.7362066546
Fireproof ,567387.9443585781
Faith Connections ,576871.4285714286
Benji ,2477058.029689609
Open Water ,664073.8060781477
High Road ,nan
Kingdom of the Spiders ,2015925.3157605713
Mad Hot Ballroom ,nan
The Station Agent ,664073.8060781477
To Save a Life ,1138824.259345432
Wordplay ,nan
Beyond the Mat ,733320.015980823
The Singles Ward ,679185.9389454209
Osama ,61094.790159189586
Sholem Aleichem: Laughing in the Darkness ,543047.3372781065
Groove ,709371.9806763285
The R.M. ,664073.8060781477
Twin Falls Idaho ,733320.015980823
Mean Creek ,646758.2804792107
Hurricane Streets ,760986.7330016585
Never Again ,689907.9120466078
Civil Brand ,679185.9389454209
Lonesome Jim ,625489.8619867099
Drinking Buddies ,nan
Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,532106.1023336716
Seven Samurai ,18195786.864931848
The Other Dream Team ,532106.1023336716
Johnny Suede ,896897.141461031
Finishing the Game: The Search for a New Bruce Lee ,589151.0190980581
Rubber ,560201.4344575005
Home ,139150638.77579674
Kiss the Bride ,589151.0190980581
The Slaughter Rule ,679185.9389454209
Monsters ,560201.4344575005
The Californians ,nan
The Living Wake ,589151.0190980581
Detention of the Dead ,532106.1023336716
Crazy Stone ,3635853.416969297
Scott Walker: 30 Century Man ,605975.5694948828
Everything Put Together ,141874.3961352657
Good Kill ,nan
Insomnia Manica ,625489.8619867099
The Outrageous Sophie Tucker ,516024.7399493956
Now Is Good ,nan
Girls Gone Dead ,532106.1023336716
America Is Still the Place ,nan
Subconscious ,nan
Crossroads ,16300462.5346901
Enter Nowhere ,543047.3372781065
The King of Najayo ,532106.1023336716
Fight to the Finish ,152703.82695507488
Alleluia! The Devil's Carnival ,509012.75651691627
The Sound and the Shadow ,nan
Rodeo Girl ,509012.75651691627
Born to Fly: Elizabeth Streb vs. Gravity ,516024.7399493956
The Little Ponderosa Zoo ,509012.75651691627
Oz the Great and Powerful ,225504285.71428573
The Toxic Avenger ,1117056.3741191544
Straight Out of Brooklyn ,807207.4273149279
Bloody Sunday ,2716743.7557816836
Diamond Ruff ,515372.7362066546
Conversations with Other Women ,562940.8757880388
Poultrygeist: Night of the Chicken Dead ,605975.5694948828
Mutual Friends ,471985.7142857143
42nd Street ,8285701.799485861
Rise of the Entrepreneur: The Search for a Better Way ,464422.265954456
Metropolitan ,420771.7778909832
As It Is in Heaven ,32337914.023960534
Roadside ,nan
Napoleon Dynamite ,517406.62438336853
Blue Ruin ,1118256.8734285715
Paranormal Activity ,17674.530572941745
Dogtown and Z-Boys ,nan
Monty Python and the Holy Grail ,1042386.9202226346
Quinceañera ,484780.4555959063
Gory Gory Hallelujah ,132814.76121562955
Heroes             ,nan
Tarnation ,289.5361794500724
I Want Your Money ,448161.1475660004
Love in the Time of Monsters ,516024.7399493956
The Beyond ,1074963.3967789167
Home Movies             ,nan
What Happens in Vegas ,39717156.10510047
The Dark Hours ,625489.8619867099
My Beautiful Laundrette ,1476577.9702970297
Fabled ,nan
Show Me ,1164164.9048625792
Cries & Whispers ,2336356.4041368337
Intolerance: Love's Struggle Throughout the Ages ,8664615.272171253
Trekkies ,570740.0497512438
The Broadway Melody ,5392670.54263566
The Evil Dead ,1007778.1844802344
Maniac ,6385273.22800406
Censored Voices ,463835.4625859891
Murderball ,2189478.473675243
American Ninja 2: The Confrontation ,752694.7861745753
51 Birch Street ,nan
Revolution             ,nan
Rotor DR1 ,360760.9153446582
Halloween ,1123775.5102040817
12 Angry Men ,3044668.2464454975
My Dog Tulip ,nan
It Happened One Night ,5935696.517412935
Dogtooth ,nan
Tupac: Resurrection ,nan
Tumbleweeds ,457591.68997203355
The Prophecy ,12827254.859139552
When the Cat's Away ,467345.6397199236
Pieces of April ,398444.2836468886
The Big Swap ,nan
Old Joy ,363585.3416969297
Wendy and Lucy ,226955.17774343124
3 Backyards ,336120.8606745003
Pierrot le Fou ,2325871.1721224925
Sisters in Law ,nan
Ayurveda: Art of Being ,413944.7472279647
Nothing But a Man ,1260429.1845493563
"First Love, Last Rites ",456592.03980099503
Fighting Tommy Riley ,258703.31219168426
Royal Kill ,398588.4907709012
Across the Universe ,53023591.71882523
The Looking Glass ,nan
Death Race 2000 ,1362152.1335807052
Locker 13 ,309614.84396963735
Midnight Cabaret ,nan
Anderson's Cross ,336120.8606745003
Bizarre ,515372.7362066546
Graduation Day ,671852.122986823
Some Guy Who Kills People ,325828.4023668639
Compliance ,287337.2952601827
Chasing Amy ,380493.36650082923
Lovely & Amazing ,344953.9560233039
Death Calls ,324916.8319853503
Better Luck Tomorrow ,339592.96947271045
The Incredibly True Adventure of Two Girls in Love ,400851.714348111
Chuck & Buck ,354685.99033816427
American Desi ,344953.9560233039
Amidst the Devil's Wings ,309614.84396963735
Cube ,555520.3150912107
Love and Other Catastrophes ,389454.699766603
I Married a Strange Person! ,380493.36650082923
November ,194027.4841437632
Like Crazy ,271523.66863905324
Teeth and Blood ,309223.64172399277
Sugar Town ,366660.0079904115
The Motel ,nan
The Canyons ,262214.28571428574
Happy Valley             ,nan
On the Outs ,nan
Shotgun Stories ,nan
Exam ,nan
The Sticky Fingers of Time ,380493.36650082923
Sunday School Musical ,nan
Rust ,280100.71722875023
Ink ,nan
The Christmas Bunny ,280100.71722875023
Jesus People ,nan
Butterfly ,nan
UnDivided ,262214.28571428574
The Frozen ,266053.0511668358
The Love Letter ,nan
Horse Camp ,258012.3699746978
Give Me Shelter ,258012.3699746978
